reactions,[SN10H01](mM),[HBr](mM),Temperature,yield,reactions,DMF,SN1OH01,SN1OH01_dil_x_100,HBr,HBr_dil_x_10,HBr_dil_x_10000,vial_id,reaction_plate_id,diluted_plate_id,craic_folder,is_outlier,craic_folder_undil,pc#SN1OH01,pc#SN1Br01s1,pc#carbocat,yield#SN1Br01,yield#SN1Br01s1,run_name,spectrum_dir
25,22.900000037709997,68.6,66.0,0.9277575154328372,25,20.0,380.0,0,100.0,0.0,0.0,25,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0016543528994777,2.0692368872707195e-05,0.0210523593898897,0.9268539185404108,0.0009035968924263,simple-reactions/2023-07-10-run02/,C:\
26,5.7421750106042,33.11842586192,66.0,0.9225573205970716,26,356.4374113,95.285,0,48.27758872,0.0,0.0,26,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0004446894183594,2.0812442343978168e-05,0.0106166379700416,0.9189328329580746,0.0036244876389969,simple-reactions/2023-07-10-run02/,C:\
27,11.4614500207076,42.5801789642251,66.0,0.9266030071621236,27,247.7397683,190.19,0,62.07023173,0.0,0.0,27,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0008412359649806,2.0615825020453903e-05,0.0116916101575301,0.924804297139772,0.0017987100223515,simple-reactions/2023-07-10-run02/,C:\
28,11.4614500207076,56.77280862064,66.0,0.9333583573522504,28,227.0508038,190.19,0,82.75919624,0.0,0.0,28,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0007638098563981,2.1053607627028933e-05,0.0168263173410536,0.9315214512372356,0.0018369061150149,simple-reactions/2023-07-10-run02/,C:\
29,22.900000037709997,42.5801789642251,66.0,0.92142327682079,29,57.92976827,380.0,0,62.07023173,0.0,0.0,29,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0017994069639469,2.069926673646113e-05,0.02104156698084,0.9205193787116064,0.0009038981091836,simple-reactions/2023-07-10-run02/,C:\
30,22.900000037709997,54.40737034614,66.0,0.9255433025119952,30,40.68896451,380.0,0,79.31103549,0.0,0.0,30,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0017050583754535,2.1461290678404307e-05,0.0249707983243623,0.9246061282481997,0.0009371742637955,simple-reactions/2023-07-10-run02/,C:\
31,11.4614500207076,44.945617241280004,66.0,0.9280445097697448,31,244.29160750000003,190.19,0,65.51839248,0.0,0.0,31,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.000824714254973,2.0802906265211196e-05,0.0180422869678325,0.9262294770969116,0.001815032672833,simple-reactions/2023-07-10-run02/,C:\
32,17.180725031728,0.0,66.0,0.019311168594829,32,214.905,285.095,0,0.0,0.0,0.0,32,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.016848945152374,2.060765574413265e-05,0.0211580639087276,0.0181117049104888,0.0011994636843402,simple-reactions/2023-07-10-run02/,C:\
33,17.180725031728,59.13824689514,66.0,0.928385999844258,33,128.697643,285.095,0,86.20735699,0.0,0.0,33,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0012303804449995,2.2181526994075453e-05,0.0143400849182087,0.9270949293594624,0.0012910704847954,simple-reactions/2023-07-10-run02/,C:\
34,17.180725031728,33.11842586192,66.0,0.9237738460731192,34,166.6274113,285.095,0,48.27758872,0.0,0.0,34,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0013096205906605,0.0002468831509629,0.0182619356356415,0.9094040711921616,0.0143697748809573,simple-reactions/2023-07-10-run02/,C:\
36,11.4614500207076,54.40737034614,66.0,0.9312238618881212,36,230.4989645,190.19,0,79.31103549,0.0,0.0,36,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.000788274269555,2.067512438732203e-05,0.0163443358241262,0.9294199780557272,0.0018038838323942,simple-reactions/2023-07-10-run02/,C:\
37,11.4614500207076,37.849302410920004,66.0,0.9313564040851904,37,254.6360898,190.19,0,55.17391022,0.0,0.0,37,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0007867551437405,2.0606040530060992e-05,0.01657000087762,0.9295585477498322,0.0017978563353582,simple-reactions/2023-07-10-run02/,C:\
38,11.4614500207076,18.925796208060003,66.0,0.925974900307518,38,282.2213758,190.19,0,27.58862421,0.0,0.0,38,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0008484349803354,2.125445709923337e-05,0.0215969259877721,0.9241204702779376,0.0018544300295802,simple-reactions/2023-07-10-run02/,C:\
39,5.7421750106042,66.23456171887649,66.0,0.9537823760336998,39,308.1631608,95.285,0,96.55183925,0.0,0.0,39,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0002653896853357,1.0191161722254432e-05,0.0171114501369035,0.9520075848255822,0.0017747912081175,simple-reactions/2023-07-10-run02/,C:\
40,22.900000037709997,49.676493792266996,66.0,0.9221042490062156,40,47.58528602,380.0,0,72.41471398,0.0,0.0,40,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0017838127008734,2.5878273296288847e-05,0.0233750449696938,0.9209741934057316,0.0011300556004841,simple-reactions/2023-07-10-run02/,C:\
41,17.180725031728,52.0419320674766,66.0,0.9236499524945356,41,139.0421253,285.095,0,75.86287474,0.0,0.0,41,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0013117491721146,0.0009735194513964,0.0195002073480766,0.8669864851627523,0.0566634673317831,simple-reactions/2023-07-10-run02/,C:\
42,5.7421750106042,18.925796208060003,66.0,0.9412887509177332,42,377.1263758,95.285,0,27.58862421,0.0,0.0,42,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.000337130267281,2.061399619677332e-05,0.0121483211747356,0.9376988226830176,0.0035899282347156,simple-reactions/2023-07-10-run02/,C:\
43,17.180725031728,23.65667275706,66.0,0.9240004033380766,43,180.4200543,285.095,0,34.48494571,0.0,0.0,43,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.001305728172614,2.0639772844864948e-05,0.0255607924489663,0.9227990702855292,0.0012013330525473,simple-reactions/2023-07-10-run02/,C:\
44,17.180725031728,7.0986048279900995,66.0,0.8445480504263222,44,204.5571796,285.095,0,10.34782045,0.0,0.0,44,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0026707772007372,2.0601861112232503e-05,0.0332858609086754,0.8433489240170289,0.0011991264092933,simple-reactions/2023-07-10-run02/,C:\
46,22.900000037709997,16.560357933560002,66.0,0.9221292036942794,46,95.85953654,380.0,0,24.14046346,0.0,0.0,46,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0017832412385158,6.739883419313431e-05,0.0308884286624182,0.9191860231669692,0.0029431805273103,simple-reactions/2023-07-10-run02/,C:\
47,22.900000037709997,56.77280862064,66.0,0.9260595146191428,47,37.24080376,380.0,0,82.75919624,0.0,0.0,47,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0016932371181792,1.666783317688214e-05,0.020669328274513,0.9253316616432578,0.000727852975885,simple-reactions/2023-07-10-run02/,C:\
48,17.180725031728,21.29123448256,66.0,0.9251423182623076,48,183.868215,285.095,0,31.03678496,0.0,0.0,48,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0012861092464221,9.16740446829616e-05,0.0216823699508112,0.9198064523709962,0.0053358658913112,simple-reactions/2023-07-10-run02/,C:\
49,22.900000037709997,52.0419320674766,66.0,0.925992656290238,49,44.13712526,380.0,0,75.86287474,0.0,0.0,49,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0016947681739138,0.0021776413796972,0.0210133341895076,0.8308991464258908,0.095093509864347,simple-reactions/2023-07-10-run02/,C:\
50,11.4614500207076,23.65667275706,66.0,0.9259565194404038,50,275.32505430000003,190.19,0,34.48494571,0.0,0.0,50,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0008486456517251,2.07423465504696e-05,0.0166309582291361,0.9241467705417344,0.0018097488986693,simple-reactions/2023-07-10-run02/,C:\
52,17.180725031728,16.560357933560002,66.0,0.9249052839638872,52,190.7645365,285.095,0,24.14046346,0.0,0.0,52,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0012901816675263,2.0751894846132125e-05,0.0254342479013253,0.923697424877136,0.0012078590867512,simple-reactions/2023-07-10-run02/,C:\
53,17.180725031728,49.676493792266996,66.0,0.9293216592365028,53,142.490286,285.095,0,72.41471398,0.0,0.0,53,55,35,2023-07-11_01-11-20__plate0000035__simple_reactions_2023-07-10-run02_dil,0,2023-07-10_23-38-15__plate0000055__simple_reactions_2023-07-10-run02,0.0012143051382835,2.211194689300772e-05,0.0209206936239384,0.92803463864491,0.0012870205915931,simple-reactions/2023-07-10-run02/,C:\
54,22.900000037709997,0.0022900000001200003,66.0,0.0,54,86.61807579999999,380.0,0,0.0,0.0,33.3819242,0,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0238548666672379,2.062764319786185e-05,0.0242757956174307,-0.0425980030013913,0.000900770443748,simple-reactions/2023-07-10-run02/,C:\
55,22.900000037709997,4.7331665518346,66.0,0.2064627299643079,55,51.00340304,380.0,0,0.0,68.99659696,0.0,1,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0181720035155588,0.0019233909235784,0.0534964557671044,0.1224718600857561,0.0839908698785517,simple-reactions/2023-07-10-run02/,C:\
56,5.7421750106042,63.869123451,66.0,0.92865017296284,56,311.6113215,95.285,0,93.1036785,0.0,0.0,2,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0004097031937827,0.0006608099059524,0.0146093114001772,0.813570102293062,0.115080070669778,simple-reactions/2023-07-10-run02/,C:\
58,17.180725031728,30.75298758742,66.0,0.9145571205483296,58,170.075572,285.095,0,44.82942797,0.0,0.0,4,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0014679706177195,0.0003556201643603,0.0212400788324738,0.8938583337556987,0.0206987867926307,simple-reactions/2023-07-10-run02/,C:\
59,5.7421750106042,49.676493792266996,66.0,0.922113356627594,59,332.300286,95.285,0,72.41471398,0.0,0.0,5,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.000447238737206,2.060383291975021e-05,0.0210848724639514,0.9185251983281802,0.0035881582994138,simple-reactions/2023-07-10-run02/,C:\
60,5.7421750106042,37.849302410920004,66.0,0.950271093184188,60,349.5410898,95.285,0,55.17391022,0.0,0.0,6,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0002855520859824,2.060302120864675e-05,0.0139446281637961,0.9466830762440072,0.0035880169401808,simple-reactions/2023-07-10-run02/,C:\
61,17.180725031728,44.945617241280004,66.0,0.9270052558154102,61,149.3866075,285.095,0,65.51839248,0.0,0.0,7,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0012541026285215,2.0623658610139213e-05,0.0190921981229844,0.9258048606881212,0.0012003951272888,simple-reactions/2023-07-10-run02/,C:\
62,11.4614500207076,14.1949196522,66.0,0.9219018778020486,62,289.1176973000001,190.19,0,20.6923027,0.0,0.0,8,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0008951177242292,2.381417126428262e-05,0.0196018667202573,0.9198241152831104,0.0020777625189383,simple-reactions/2023-07-10-run02/,C:\
63,5.7421750106042,2.367728275584,66.0,0.0206514681789199,63,370.2000106,95.285,0,0.0,34.51498944,0.0,9,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0056235906650826,2.062925380936101e-05,0.0392405031301582,0.0170588828301665,0.0035925853487533,simple-reactions/2023-07-10-run02/,C:\
64,22.900000037709997,35.483864138549,66.0,0.9238500617752152,64,68.27425053,380.0,0,51.72574947,0.0,0.0,10,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0017438335883935,2.061916133022423e-05,0.0278183477470041,0.9229496617186996,0.0009004000565156,simple-reactions/2023-07-10-run02/,C:\
65,11.4614500207076,63.869123451,66.0,0.9297333856423408,65,216.7063215,190.19,0,93.1036785,0.0,0.0,11,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0008053572885363,2.060592500817168e-05,0.0162431579592258,0.9279355393862232,0.0017978462561175,simple-reactions/2023-07-10-run02/,C:\
66,5.7421750106042,52.0419320674766,66.0,0.9463047267570804,66,328.8521253,95.285,0,75.86287474,0.0,0.0,12,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0003083276561475,2.0600642238668062e-05,0.0130483619766108,0.9427171241144698,0.0035876026426105,simple-reactions/2023-07-10-run02/,C:\
67,11.4614500207076,40.21474069228,66.0,0.9293873021348812,67,251.187929,190.19,0,58.62207098,0.0,0.0,13,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0008093239073922,2.091759514517628e-05,0.016789566586718,0.9275622629724888,0.0018250391623923,simple-reactions/2023-07-10-run02/,C:\
69,17.180725031728,28.3875493117845,66.0,0.9239218841808504,69,173.52373280000003,285.095,0,41.38126722,0.0,0.0,15,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0013070771886377,2.081583166966224e-05,0.023429737609668,0.9227103036664,0.0012115805144506,simple-reactions/2023-07-10-run02/,C:\
70,17.180725031728,54.40737034614,66.0,0.9275199585852724,70,135.5939645,285.095,0,79.31103549,0.0,0.0,16,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.001245259661735,2.060648394881908e-05,0.0186863653436365,0.9263205631050228,0.0011993954802497,simple-reactions/2023-07-10-run02/,C:\
71,11.4614500207076,52.0419320674766,66.0,0.9207384624584244,71,233.9471253,190.19,0,75.86287474,0.0,0.0,17,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.00090845215097,2.060063306824316e-05,0.0155743418655105,0.9189410779186056,0.0017973845398189,simple-reactions/2023-07-10-run02/,C:\
72,11.4614500207076,2.367728275584,66.0,0.0,72,275.2950106,190.19,0,0.0,34.51498944,0.0,18,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0114846946808012,2.0637897570704145e-05,0.044719398509778,-0.0038287092118107,0.0018006358302227,simple-reactions/2023-07-10-run02/,C:\
74,22.900000037709997,23.65667275706,66.0,0.9211027973434188,74,85.51505429,380.0,0,34.48494571,0.0,0.0,20,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0018067459439916,2.086664589669005e-05,0.0257254656564907,0.9201915901006134,0.0009112072428053,simple-reactions/2023-07-10-run02/,C:\
75,11.4614500207076,28.3875493117845,66.0,0.9220011221795203,75,268.42873280000003,190.19,0,41.38126722,0.0,0.0,21,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0008939802397213,2.116331257133557e-05,0.0138583142904423,0.920154644418398,0.0018464777611223,simple-reactions/2023-07-10-run02/,C:\
76,22.900000037709997,2.367728275584,66.0,0.147282125162806,76,85.48501056,380.0,0,0.0,34.51498944,0.0,22,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0195272393678804,2.0632830660722605e-05,0.0575530419951209,0.1463811281922958,0.0009009969705101,simple-reactions/2023-07-10-run02/,C:\
77,17.180725031728,0.0022900000001200003,66.0,0.0598854885943022,77,181.5230758,285.095,0,0.0,0.0,33.3819242,23,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0161518489171834,2.0890433827385628e-05,0.0203752208746419,0.0586695658791143,0.0012159227151878,simple-reactions/2023-07-10-run02/,C:\
78,11.4614500207076,0.0022900000001200003,66.0,0.0,78,276.4280758,190.19,0,0.0,0.0,33.3819242,24,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.012420446906365,2.0978697252989183e-05,0.0196974523657225,-0.0855018851791268,0.0018303702599884,simple-reactions/2023-07-10-run02/,C:\
79,22.900000037709997,9.4640431032,66.0,0.8927896883861194,79,106.2040188,380.0,0,13.7959812,0.0,0.0,25,56,46,2023-07-11_01-47-47__plate0000046__simple_reactions_2023-07-10-run02_dil,0,2023-07-11_00-28-49__plate0000056__simple_reactions_2023-07-10-run02,0.0024551161402462,3.369960679422731e-05,0.0352131351020219,0.8913180898387235,0.0014715985473957,simple-reactions/2023-07-10-run02/,C:\
